open_time,open_price,high_price,low_price,close_price,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2023-08-18 02:40:00,26576.05,26592.72,26518.22000000,26518.47,352.90686000,2023-08-18 02:40:00,9373739.89158360,6895,147.75141000,3924423.24251850,0
2023-08-18 02:45:00,26518.46,26560.33,26518.46000000,26522.01,152.04863000,2023-08-18 02:45:00,4034730.92871170,3902,67.77672000,1798473.88268300,0
2023-08-18 02:50:00,26522.01,26573.08,26517.12000000,26535.0,310.17768000,2023-08-18 02:50:00,8232248.84228240,4770,210.80321000,5594412.09303770,0
2023-08-18 02:55:00,26535.0,26536.0,26466.00000000,26482.13,349.28769000,2023-08-18 02:55:00,9256570.62204210,6974,132.38824000,3507670.24640860,0
2023-08-18 03:00:00,26482.13,26513.8,26470.88000000,26502.01,165.76534000,2023-08-18 03:00:00,4391419.90759630,3826,87.23139000,2310917.20493040,0
2023-08-18 03:05:00,26502.01,26506.71,26446.62000000,26459.12,217.74430000,2023-08-18 03:05:00,5765873.82542020,4485,92.74842000,2455903.97021560,0
2023-08-18 03:10:00,26459.11,26477.22,26408.10000000,26412.76,273.62174000,2023-08-18 03:10:00,7233876.71327490,6206,113.43653000,2999049.66800570,0
2023-08-18 03:15:00,26412.75,26451.59,26400.10000000,26424.0,234.61614000,2023-08-18 03:15:00,6199158.39656730,4887,113.86973000,3008674.76269600,0
2023-08-18 03:20:00,26424.0,26450.2,26416.00000000,26448.92,125.18147000,2023-08-18 03:20:00,3308131.63282840,3617,69.98276000,1849376.79760550,0
2023-08-18 03:25:00,26448.92,26463.07,26426.73000000,26450.01,134.83559000,2023-08-18 03:25:00,3565454.25749760,3162,54.94011000,1452582.41995040,0
2023-08-18 03:30:00,26450.01,26517.8,26446.00000000,26491.56,222.71291000,2023-08-18 03:30:00,5899686.32562830,4534,127.37136000,3374121.81266480,0
2023-08-18 03:35:00,26491.56,26494.2,26470.02000000,26476.55,150.09433000,2023-08-18 03:35:00,3974909.44065490,3379,65.92764000,1745854.94612000,0
2023-08-18 03:40:00,26476.55,26476.56,26405.27000000,26411.12,346.83212000,2023-08-18 03:40:00,9171677.65527630,5459,180.59642000,4775851.38400810,0
2023-08-18 03:45:00,26411.11,26420.92,26322.95000000,26322.95,422.12623000,2023-08-18 03:45:00,11135341.11806670,8343,165.51812000,4365866.92833440,0
2023-08-18 03:50:00,26322.95,26385.37,26321.18000000,26384.14,194.25381000,2023-08-18 03:50:00,5120923.67200800,4583,118.33398000,3119219.14953050,0
2023-08-18 03:55:00,26384.15,26409.99,26370.70000000,26398.0,163.80494000,2023-08-18 03:55:00,4323614.73895230,3750,81.97236000,2163431.36171240,0
2023-08-18 04:00:00,26397.99,26414.88,26395.00000000,26412.99,133.12316000,2023-08-18 04:00:00,3515106.05113910,3446,72.97906000,1926980.74410430,0
2023-08-18 04:05:00,26412.98,26417.0,26402.26000000,26408.25,117.24822000,2023-08-18 04:05:00,3096706.60441160,3274,71.86844000,1898152.85917860,0
2023-08-18 04:10:00,26408.26,26439.58,26402.34000000,26422.02,165.43087000,2023-08-18 04:10:00,4371363.85247520,3931,91.74359000,2423880.12620990,0
2023-08-18 04:15:00,26422.02,26422.03,26338.87000000,26343.95,182.80832000,2023-08-18 04:15:00,4822493.19645680,5312,93.31970000,2462093.31180180,0
2023-08-18 04:20:00,26343.96,26347.83,26290.05000000,26302.02,356.95892000,2023-08-18 04:20:00,9395906.96050250,6720,169.22756000,4453962.61180890,0
2023-08-18 04:25:00,26302.02,26323.04,26157.71000000,26207.63,1059.26551000,2023-08-18 04:25:00,27771947.71401930,16511,536.83797000,14072201.28429830,0
2023-08-18 04:30:00,26207.63,26235.35,26190.00000000,26203.36,298.73301000,2023-08-18 04:30:00,7829927.10322180,7137,189.91221000,4977542.17824200,0
2023-08-18 04:35:00,26203.35,26231.6,26183.39000000,26201.19,371.00305000,2023-08-18 04:35:00,9722924.83731420,6306,129.92693000,3404773.16061320,0
2023-08-18 04:40:00,26201.18,26320.0,26201.18000000,26299.99,423.90673000,2023-08-18 04:40:00,11139009.68091740,8659,224.77499000,5906093.89056400,0
2023-08-18 04:45:00,26299.99,26300.0,26230.71000000,26230.71,231.64124000,2023-08-18 04:45:00,6083646.00363710,6029,95.14506000,2498492.92762050,0
2023-08-18 04:50:00,26230.72,26255.06,26208.44000000,26221.81,292.02902000,2023-08-18 04:50:00,7658762.00217280,6490,158.07090000,4145300.22169870,0
2023-08-18 04:55:00,26221.82,26267.94,26198.61000000,26267.94,329.22193000,2023-08-18 04:55:00,8633496.09155180,4899,138.18172000,3625232.70560030,0
2023-08-18 05:00:00,26267.93,26339.22,26262.47000000,26324.81,371.31091000,2023-08-18 05:00:00,9766367.16774620,7313,225.56429000,5932700.64522910,0
2023-08-18 05:05:00,26324.82,26327.79,26295.71000000,26314.01,330.87922000,2023-08-18 05:05:00,8704091.55115820,5719,179.95162000,4733622.48343480,0
2023-08-18 05:10:00,26314.0,26383.23,26313.99000000,26383.23,225.07703000,2023-08-18 05:10:00,5930790.66525960,5424,132.64652000,3495243.89845310,0
2023-08-18 05:15:00,26383.23,26394.39,26352.80000000,26362.38,246.18262000,2023-08-18 05:15:00,6492238.42706670,4851,103.08963000,2718704.73532900,0
2023-08-18 05:20:00,26362.39,26389.54,26362.38000000,26373.39,137.01683000,2023-08-18 05:20:00,3613826.74196140,3257,68.44463000,1805062.22663330,0
2023-08-18 05:25:00,26373.4,26445.28,26373.39000000,26442.01,198.44204000,2023-08-18 05:25:00,5241144.67175140,4831,111.58691000,2946903.20547500,0
2023-08-18 05:30:00,26442.01,26442.96,26418.72000000,26434.01,225.07747000,2023-08-18 05:30:00,5949301.30927830,5071,115.41274000,3050543.99634430,0
2023-08-18 05:35:00,26434.01,26534.97,26434.00000000,26488.41,404.48037000,2023-08-18 05:35:00,10718052.92683840,8798,235.27201000,6233661.20061940,0
2023-08-18 05:40:00,26488.41,26488.86,26428.23000000,26453.36,289.68560000,2023-08-18 05:40:00,7663224.17187140,5987,125.28442000,3313631.63972260,0
2023-08-18 05:45:00,26453.37,26473.33,26438.78000000,26457.23,195.96830000,2023-08-18 05:45:00,5183809.88927070,4237,106.80247000,2825047.14751560,0
2023-08-18 05:50:00,26457.23,26494.87,26442.20000000,26450.0,166.07267000,2023-08-18 05:50:00,4395646.25516980,4662,74.69932000,1976939.43222970,0
2023-08-18 05:55:00,26450.0,26454.0,26428.37000000,26443.76,192.40431000,2023-08-18 05:55:00,5087205.89661720,4023,83.61709000,2210852.52789670,0
2023-08-18 06:00:00,26443.75,26501.56,26443.75000000,26500.79,177.81681000,2023-08-18 06:00:00,4708508.52664680,4308,102.87031000,2724163.99388750,0
2023-08-18 06:05:00,26500.79,26519.61,26478.74000000,26487.57,316.84947000,2023-08-18 06:05:00,8396950.21438650,5854,142.88479000,3786798.90961850,0
2023-08-18 06:10:00,26487.57,26610.0,26487.56000000,26606.63,471.09551000,2023-08-18 06:10:00,12513125.09592570,8656,258.04017000,6853729.56496540,0
2023-08-18 06:15:00,26606.62,26608.38,26510.89000000,26538.92,470.80583000,2023-08-18 06:15:00,12502911.40806290,9199,190.61169000,5061498.99376520,0
2023-08-18 06:20:00,26538.93,26570.12,26538.92000000,26553.96,232.48457000,2023-08-18 06:20:00,6173337.86616890,4709,127.37222000,3382098.74660410,0
2023-08-18 06:25:00,26553.96,26557.88,26503.62000000,26512.9,289.68344000,2023-08-18 06:25:00,7683870.88020870,5849,97.39053000,2582657.11157200,0
2023-08-18 06:30:00,26512.91,26538.6,26504.00000000,26527.55,202.92212000,2023-08-18 06:30:00,5381182.20914040,4128,98.91318000,2622966.25191320,0
2023-08-18 06:35:00,26527.54,26592.2,26527.54000000,26574.29,363.50365000,2023-08-18 06:35:00,9653457.34405590,5836,214.07487000,5683679.37143550,0
2023-08-18 06:40:00,26574.29,26585.61,26564.86000000,26568.88,206.64888000,2023-08-18 06:40:00,5491360.96032140,4406,100.76162000,2677495.16576560,0
2023-08-18 06:45:00,26568.87,26568.88,26500.00000000,26512.05,193.50088000,2023-08-18 06:45:00,5133193.06194790,4988,79.35045000,2104949.00767370,0
2023-08-18 06:50:00,26512.06,26530.87,26494.00000000,26494.01,189.47967000,2023-08-18 06:50:00,5023337.17673860,4180,65.55136000,1738022.30708880,0
2023-08-18 06:55:00,26494.0,26525.84,26493.08000000,26502.66,229.52852000,2023-08-18 06:55:00,6083395.27331310,5078,108.36709000,2871937.59307290,0
2023-08-18 07:00:00,26502.67,26524.0,26471.15000000,26489.9,218.75408000,2023-08-18 07:00:00,5795470.69738520,5824,93.36982000,2473608.31775850,0
2023-08-18 07:05:00,26489.89,26527.45,26487.53000000,26518.23,173.03388000,2023-08-18 07:05:00,4587569.87878650,3767,87.16612000,2310929.93528510,0
2023-08-18 07:10:00,26518.22,26523.79,26477.09000000,26486.03,282.07686000,2023-08-18 07:10:00,7473445.84100970,4640,129.72574000,3436661.35306070,0
2023-08-18 07:15:00,26486.03,26492.0,26477.27000000,26488.77,196.24588000,2023-08-18 07:15:00,5197538.20161110,3668,87.82198000,2325989.07834900,0
2023-08-18 07:20:00,26488.77,26492.0,26466.00000000,26475.37,165.30371000,2023-08-18 07:20:00,4376169.50941840,3881,67.30541000,1781764.63688340,0
2023-08-18 07:25:00,26475.36,26477.62,26454.90000000,26455.22,155.64520000,2023-08-18 07:25:00,4119754.18696100,3855,52.66153000,1393912.98516560,0
2023-08-18 07:30:00,26455.22,26460.49,26436.00000000,26438.0,313.66171000,2023-08-18 07:30:00,8296011.60144450,5240,155.20561000,4105072.32994730,0
2023-08-18 07:35:00,26438.0,26476.6,26437.99000000,26476.6,271.48379000,2023-08-18 07:35:00,7180571.41077760,4272,182.45791000,4825874.23885010,0
2023-08-18 07:40:00,26476.6,26481.29,26441.95000000,26441.96,296.24409000,2023-08-18 07:40:00,7838326.41328530,4754,150.61158000,3984703.99632160,0
2023-08-18 07:45:00,26441.95,26468.0,26441.95000000,26457.27,263.53989000,2023-08-18 07:45:00,6973367.69309490,3874,184.22599000,4874539.69959050,0
2023-08-18 07:50:00,26457.27,26473.34,26452.78000000,26462.0,274.74667000,2023-08-18 07:50:00,7270302.44875570,4411,169.13532000,4475497.80967910,0
2023-08-18 07:55:00,26462.0,26466.44,26423.00000000,26429.99,480.26665000,2023-08-18 07:55:00,12699564.72256200,7012,234.51765000,6201217.06978590,0
2023-08-18 08:00:00,26430.0,26467.97,26420.96000000,26467.97,188.73065000,2023-08-18 08:00:00,4989038.20313440,3640,104.60448000,2765734.64279930,0
2023-08-18 08:05:00,26467.96,26495.88,26452.79000000,26495.87,137.17055000,2023-08-18 08:05:00,3630231.85058650,3463,72.07498000,1907470.04373920,0
2023-08-18 08:10:00,26495.88,26501.82,26491.94000000,26501.82,224.90884000,2023-08-18 08:10:00,5959208.24333700,3527,115.61272000,3063322.02848770,0
2023-08-18 08:15:00,26501.81,26501.83,26434.90000000,26434.91,232.71905000,2023-08-18 08:15:00,6161783.79456500,5676,47.83674000,1266401.05979660,0
2023-08-18 08:20:00,26434.91,26451.1,26427.47000000,26432.22,197.68447000,2023-08-18 08:20:00,5227072.06400620,3964,86.01240000,2274297.64617370,0
2023-08-18 08:25:00,26432.21,26455.37,26432.21000000,26450.43,137.25336000,2023-08-18 08:25:00,3629874.08562990,3543,70.22290000,1857073.84483210,0
2023-08-18 08:30:00,26450.43,26453.95,26436.29000000,26438.01,121.01941000,2023-08-18 08:30:00,3200236.79475060,3085,45.04596000,1191200.25962980,0
2023-08-18 08:35:00,26438.01,26451.66,26432.30000000,26436.0,117.52273000,2023-08-18 08:35:00,3107313.11135680,3264,47.27921000,1250086.13751820,0
2023-08-18 08:40:00,26435.99,26465.44,26434.22000000,26465.43,97.56865000,2023-08-18 08:40:00,2580676.55005500,2454,67.45319000,1784295.73990710,0
2023-08-18 08:45:00,26465.44,26519.53,26465.43000000,26514.22,287.30427000,2023-08-18 08:45:00,7608989.78113040,4477,164.81191000,4365219.32736020,0
2023-08-18 08:50:00,26514.21,26579.31,26498.46000000,26536.29,367.33176000,2023-08-18 08:50:00,9750451.73171640,7142,192.74425000,5115971.18018210,0
2023-08-18 08:55:00,26536.29,26595.47,26535.45000000,26591.69,312.77091000,2023-08-18 08:55:00,8312937.19888960,5702,182.98998000,4863534.36637640,0
2023-08-18 09:00:00,26591.68,26592.54,26541.04000000,26554.65,395.02859000,2023-08-18 09:00:00,10495319.16054390,7988,123.96562000,3293473.20386240,0
2023-08-18 09:05:00,26554.65,26585.55,26554.64000000,26577.01,142.01313000,2023-08-18 09:05:00,3773496.75498290,3260,62.77007000,1667802.01597430,0
2023-08-18 09:10:00,26577.0,26580.0,26554.64000000,26574.0,231.74724000,2023-08-18 09:10:00,6157388.19434010,4262,105.85374000,2812413.12274860,0
2023-08-18 09:15:00,26574.0,26603.41,26573.99000000,26601.64,140.69132000,2023-08-18 09:15:00,3740626.62907400,3620,64.80792000,1723214.32802730,0
2023-08-18 09:20:00,26601.64,26609.65,26554.00000000,26561.09,268.69896000,2023-08-18 09:20:00,7141658.12763690,5517,62.26188000,1654553.50862650,0
2023-08-18 09:25:00,26561.09,26563.68,26532.74000000,26543.39,204.84178000,2023-08-18 09:25:00,5437286.62611960,4152,79.39612000,2107373.84921770,0
2023-08-18 09:30:00,26543.4,26543.4,26506.91000000,26515.51,237.93144000,2023-08-18 09:30:00,6310483.42889310,4476,54.27613000,1439431.84459870,0
2023-08-18 09:35:00,26515.52,26531.59,26505.21000000,26511.56,265.85558000,2023-08-18 09:35:00,7048900.95913520,4647,118.13181000,3131961.31731460,0
2023-08-18 09:40:00,26511.56,26531.59,26502.06000000,26502.55,190.62084000,2023-08-18 09:40:00,5055074.19163840,4138,73.99374000,1962231.17323550,0
2023-08-18 09:45:00,26502.55,26508.0,26482.35000000,26489.74,124.66412000,2023-08-18 09:45:00,3303051.90463750,3325,46.70473000,1237410.50384450,0
2023-08-18 09:50:00,26489.73,26497.69,26473.54000000,26473.54,134.90338000,2023-08-18 09:50:00,3573077.84153380,3354,58.27154000,1543468.86204580,0
2023-08-18 09:55:00,26473.54,26474.45,26425.82000000,26451.61,277.51509000,2023-08-18 09:55:00,7339910.28829290,5648,98.10119000,2594548.40409240,0
2023-08-18 10:00:00,26451.61,26461.99,26432.25000000,26457.99,171.52956000,2023-08-18 10:00:00,4536235.83016070,4427,74.02833000,1957748.45796500,0
2023-08-18 10:05:00,26458.0,26465.23,26400.00000000,26412.21,207.38795000,2023-08-18 10:05:00,5481916.38491140,4763,88.30200000,2333824.94953100,0
2023-08-18 10:10:00,26412.21,26438.55,26388.00000000,26437.5,186.63069000,2023-08-18 10:10:00,4929726.46533320,4337,85.13257000,2248881.11672920,0
2023-08-18 10:15:00,26437.49,26460.0,26437.49000000,26441.26,104.57257000,2023-08-18 10:15:00,2766195.71380020,2495,43.08278000,1139607.30780560,0
2023-08-18 10:20:00,26441.27,26461.84,26430.65000000,26450.65,123.96248000,2023-08-18 10:20:00,3278823.15678070,2457,68.37128000,1808282.36918960,0
2023-08-18 10:25:00,26450.64,26450.65,26412.01000000,26417.78,162.38982000,2023-08-18 10:25:00,4292668.21905690,2963,66.94528000,1769588.47860660,0
2023-08-18 10:30:00,26417.78,26461.13,26417.78000000,26458.22,125.18932000,2023-08-18 10:30:00,3310294.93295940,2686,72.50744000,1917220.72490900,0
2023-08-18 10:35:00,26458.22,26468.67,26450.00000000,26457.42,125.66843000,2023-08-18 10:35:00,3324965.96775340,2701,67.13094000,1776095.60396740,0
2023-08-18 10:40:00,26457.41,26465.31,26432.46000000,26433.28,118.47639000,2023-08-18 10:40:00,3133174.81267470,3238,57.10025000,1510005.32453300,0
2023-08-18 10:45:00,26433.27,26445.78,26433.27000000,26439.63,108.67039000,2023-08-18 10:45:00,2873309.11645920,2046,62.75229000,1659132.58816550,0
2023-08-18 10:50:00,26439.63,26448.65,26437.56000000,26444.19,101.68280000,2023-08-18 10:50:00,2688873.96105500,2261,50.90739000,1346139.19864040,0
2023-08-18 10:55:00,26444.2,26458.49,26444.19000000,26452.08,108.94185000,2023-08-18 10:55:00,2882116.55958820,2090,53.74203000,1421723.41604240,0
2023-08-18 11:00:00,26452.07,26455.52,26444.44000000,26451.97,72.31864000,2023-08-18 11:00:00,1912820.78043960,2152,29.27277000,774244.38978080,0
2023-08-18 11:05:00,26451.97,26453.65,26433.35000000,26436.41,92.01449000,2023-08-18 11:05:00,2433078.48285020,2575,21.92268000,579722.36237210,0
2023-08-18 11:10:00,26436.41,26452.52,26433.04000000,26451.01,76.06712000,2023-08-18 11:10:00,2011431.38467290,2137,42.99023000,1136758.07525050,0
2023-08-18 11:15:00,26451.01,26465.75,26448.00000000,26448.0,156.98358000,2023-08-18 11:15:00,4153030.36831570,2446,80.61424000,2132713.58619490,0
2023-08-18 11:20:00,26448.0,26448.01,26432.12000000,26433.27,132.22294000,2023-08-18 11:20:00,3496137.37910650,2612,46.44433000,1228017.94723150,0
2023-08-18 11:25:00,26433.27,26433.27,26381.60000000,26401.06,304.51074000,2023-08-18 11:25:00,8040736.28396490,5242,109.52049000,2891776.35324200,0
2023-08-18 11:30:00,26401.06,26416.0,26386.32000000,26411.92,104.62697000,2023-08-18 11:30:00,2762172.28083340,2498,50.32046000,1328476.40858310,0
2023-08-18 11:35:00,26411.91,26414.0,26394.00000000,26412.01,85.80414000,2023-08-18 11:35:00,2265683.06055590,2611,28.67945000,757272.01745860,0
2023-08-18 11:40:00,26412.0,26512.0,26412.00000000,26479.99,282.85851000,2023-08-18 11:40:00,7490714.69064040,4968,150.91053000,3995736.48388710,0
2023-08-18 11:45:00,26479.99,26507.81,26470.83000000,26500.0,124.81263000,2023-08-18 11:45:00,3306540.35603180,3301,61.63564000,1632774.76691530,0
2023-08-18 11:50:00,26500.0,26514.28,26484.88000000,26498.0,185.83205000,2023-08-18 11:50:00,4924559.32332470,3266,95.10276000,2520104.09399840,0
2023-08-18 11:55:00,26498.0,26511.47,26490.00000000,26494.0,104.12981000,2023-08-18 11:55:00,2759333.68211510,2522,35.44868000,939366.34415170,0
2023-08-18 12:00:00,26494.0,26500.0,26458.75000000,26468.84,229.46879000,2023-08-18 12:00:00,6076563.57154520,3936,83.71550000,2216719.35020990,0
2023-08-18 12:05:00,26468.84,26468.84,26406.00000000,26410.01,194.39906000,2023-08-18 12:05:00,5137599.99142430,3630,59.41563000,1570150.57163720,0
2023-08-18 12:10:00,26410.01,26415.29,26340.00000000,26391.58,371.77238000,2023-08-18 12:10:00,9807324.30428320,6269,165.54917000,4366581.10943390,0
2023-08-18 12:15:00,26391.58,26417.32,26370.88000000,26380.0,203.98900000,2023-08-18 12:15:00,5384536.26937330,3366,106.18942000,2803254.09340370,0
2023-08-18 12:20:00,26380.01,26396.0,26364.31000000,26364.31,109.43196000,2023-08-18 12:20:00,2887311.78442400,2616,30.42528000,802740.63644280,0
2023-08-18 12:25:00,26364.32,26399.72,26351.25000000,26375.38,174.82590000,2023-08-18 12:25:00,4610525.63417030,2945,64.04754000,1689037.21641620,0
2023-08-18 12:30:00,26375.39,26387.91,26364.57000000,26387.91,193.00348000,2023-08-18 12:30:00,5091366.98719750,2607,114.75803000,3027226.03095650,0
2023-08-18 12:35:00,26387.91,26389.97,26370.30000000,26371.99,83.80799000,2023-08-18 12:35:00,2210919.25007740,2416,37.18963000,981080.99694180,0
2023-08-18 12:40:00,26371.99,26410.0,26340.00000000,26358.0,210.44673000,2023-08-18 12:40:00,5550731.34134150,3858,103.60280000,2732607.77632080,0
2023-08-18 12:45:00,26357.99,26359.6,26357.99000000,26359.6,1.03427000,2023-08-18 12:45:00,27261.34224810,49,0.40590000,10698.77207180,0
